City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,tarfaya,27.9358,-12.9218,294.15,89,0,6.59,MA,1729391825
366,sisophon,13.5859,102.9737,300.1,84,100,3.14,KH,1729391826
367,ola,59.5833,151.2833,268.16,52,26,4.9,RU,1729391827
368,kununurra,-15.7667,128.7333,306.14,49,20,2.06,AU,1729391828
369,zaozersk,69.4005,32.4476,279.72,94,100,3.29,RU,1729391830
370,tamanrasset,22.785,5.5228,292.1,34,0,1.03,DZ,1729391831
371,saint-pierre,-21.3393,55.4781,294.97,64,0,3.09,RE,1729391772
372,browns mills,39.9726,-74.5829,284.27,80,0,0.0,US,1729391833
373,phillip island,-38.4835,145.231,286.81,84,86,5.06,AU,1729391773
374,prince rupert,54.3161,-130.3201,281.98,99,100,3.09,CA,1729391835
375,puerto san jose,13.9256,-90.8244,298.1,93,100,5.06,GT,1729391836
376,porto novo,6.4965,2.6036,298.18,91,97,2.63,BJ,1729391838
377,callao,-12.0667,-77.15,291.33,82,40,4.63,PE,1729391839
378,san rafael,-34.6177,-68.3301,297.85,46,41,7.61,AR,1729391840
379,olinda,-8.0089,-34.8553,299.0,73,20,4.12,BR,1729391842
380,sete lagoas,-19.4658,-44.2467,294.04,83,100,2.48,BR,1729391663
381,magadan,59.5667,150.8,266.86,60,85,2.81,RU,1729391845
382,pindwara,24.8,73.0667,299.88,58,4,1.86,IN,1729391846
383,shingu,33.7333,135.9833,296.17,55,0,3.51,JP,1729391847
384,arawa,-6.2132,155.5367,301.8,81,97,1.04,PG,1729391848
385,antofagasta,-23.65,-70.4,288.75,78,0,1.68,CL,1729391849
386,changshu city,31.6462,120.7422,292.61,63,69,3.92,CN,1729391851
387,barcelos,41.5388,-8.6151,289.76,94,100,2.77,PT,1729391641
388,gebeit,21.0667,36.3167,294.99,56,12,2.14,SD,1729391853
389,springbok,-29.6643,17.8865,278.92,77,0,1.46,ZA,1729391854
390,daru,-9.0763,143.2092,301.53,66,58,4.58,PG,1729391855
391,san clemente del tuyu,-36.3569,-56.7235,291.07,76,85,7.64,AR,1729391856
392,richards bay,-28.783,32.0377,292.98,92,100,1.29,ZA,1729391858
393,natchez,31.5604,-91.4032,289.84,59,0,1.54,US,1729391859
394,hawkesbury,45.6001,-74.616,281.18,93,5,2.39,CA,1729391860
395,bagnan,22.9242,88.14,301.2,68,67,2.66,IN,1729391862
396,awjilah,29.1081,21.2869,294.06,43,2,3.86,LY,1729391863
397,ampanihy,-24.7,44.75,293.33,78,0,1.12,MG,1729391864
398,sungai penuh,-2.0833,101.3833,298.67,55,31,2.49,ID,1729391866
399,juegang,32.3174,121.1855,291.67,77,98,4.79,CN,1729391867
400,medina de pomar,42.9294,-3.488,286.81,91,97,2.33,ES,1729391868
401,ciudad acuna,29.3232,-100.9522,298.31,60,100,3.09,MX,1729391869
402,north ward,-19.2454,146.8075,303.1,51,0,4.63,AU,1729391870
403,usogorsk,63.4106,48.6872,279.79,93,100,3.17,RU,1729391871
404,peniche,39.3558,-9.3811,290.07,95,100,3.36,PT,1729391873
405,bamora,24.0552,78.0909,299.92,50,59,1.24,IN,1729391874
406,sao geraldo do araguaia,-6.4006,-48.555,298.41,70,57,1.05,BR,1729391875
407,an nuhud,12.7,28.4333,299.62,25,94,5.55,SD,1729391877
408,hoima,1.4356,31.3436,290.56,98,100,1.0,UG,1729391878
409,bakchar,57.0186,82.0711,275.16,74,100,4.83,RU,1729391880
410,castillos,-34.1667,-53.8333,284.81,93,10,2.35,UY,1729391881
411,yuzhno-kurilsk,44.0306,145.8556,281.1,52,60,11.78,RU,1729391882
412,lapa,-25.7697,-49.7158,286.44,98,100,2.99,BR,1729391883
413,san justo,-30.7891,-60.5919,292.01,81,0,1.79,AR,1729391341
414,hami,42.8,93.45,282.65,46,100,2.52,CN,1729391885
415,belel,7.05,14.4333,289.98,88,100,1.16,CM,1729391886
416,alta,69.9689,23.2717,276.74,87,100,4.12,NO,1729391888
417,santa marta de ortigueira,43.6833,-7.85,292.1,82,100,8.85,ES,1729391889
418,ibradi,37.0969,31.5992,277.83,50,1,4.35,TR,1729391890
419,nuuk,64.1835,-51.7216,270.49,86,100,2.06,GL,1729391891
420,kingston,17.997,-76.7936,301.68,84,20,2.06,JM,1729391727
421,mukalla,14.5425,49.1242,299.19,83,3,2.33,YE,1729391869
422,ararat,39.8317,44.7049,281.04,52,10,1.84,AM,1729391895
423,sydney,-33.8679,151.2073,296.42,59,13,1.79,AU,1729391702
424,tvoroyri,61.5556,-6.8111,282.89,89,98,9.6,FO,1729391897
425,minas de matahambre,22.5887,-83.9447,298.17,88,100,5.29,CU,1729391898
426,idri,27.5,13.2667,295.36,33,0,6.28,LY,1729391900
427,necochea,-38.5473,-58.7368,292.11,53,96,6.18,AR,1729391902
428,susuman,62.7833,148.1667,260.14,83,100,2.04,RU,1729391903
429,gurun,5.8172,100.4738,298.59,77,98,1.13,MY,1729391904
430,tazovsky,67.4667,78.7,273.39,99,100,3.31,RU,1729391905
431,bauru,-22.3147,-49.0606,291.67,94,100,5.14,BR,1729391877
432,port alberni,49.2413,-124.8028,287.0,86,100,4.47,CA,1729391908
433,smithers,54.7804,-127.1743,277.33,100,100,0.0,CA,1729391909
434,tangalle,6.024,80.7911,300.95,79,94,3.41,LK,1729391910
435,celano,42.0855,13.5398,286.34,88,100,1.57,IT,1729391911
436,the pas,53.8251,-101.2541,282.16,53,100,2.06,CA,1729391912
437,koszalin,54.1944,16.1722,283.48,69,100,4.07,PL,1729391913
438,paracuru,-3.41,-39.0306,299.01,78,15,7.16,BR,1729391915
439,nicoya,10.1483,-85.452,297.54,96,100,0.8,CR,1729391916
440,jindabyne,-36.4167,148.6333,291.25,57,1,1.79,AU,1729391917
441,fisterra,42.9049,-9.2629,291.15,94,100,12.46,ES,1729391918
442,riasi,33.0833,74.8333,297.42,40,0,2.3,IN,1729391919
443,la orotava,28.3908,-16.5231,292.75,83,5,0.89,ES,1729391920
444,novyy urgal,51.0736,132.5642,273.79,30,4,4.03,RU,1729391922
445,luderitz,-26.6481,15.1594,286.52,72,4,10.69,NA,1729391923
446,kristinestad,62.2743,21.376,283.27,83,47,8.69,FI,1729391924
447,oroqen zizhiqi,50.5667,123.7167,277.21,18,100,3.57,CN,1729391925
448,recani,31.2846,-4.2688,292.89,41,98,2.2,MA,1729391926
449,filey,54.21,-0.2892,282.53,76,90,3.13,GB,1729391927
450,calvinia,-31.4707,19.776,280.42,82,0,2.14,ZA,1729391928
451,usinsk,65.9939,57.5281,277.46,80,100,9.45,RU,1729391930
452,yeppoon,-23.1333,150.7333,298.54,66,0,7.35,AU,1729391931
453,khorixas,-20.3667,14.9667,289.12,39,0,1.93,NA,1729391932
454,glace bay,46.1969,-59.957,283.8,84,20,4.63,CA,1729391724
455,konotop,51.2403,33.2026,274.6,81,69,3.27,UA,1729391934
456,sandnessjoen,66.0217,12.6316,283.5,76,100,6.82,NO,1729391935
457,midvagur,62.0511,-7.1939,282.61,100,100,7.72,FO,1729391936
458,funafuti,-8.5243,179.1942,303.15,74,20,0.0,TV,1729391938
459,yatou,37.15,122.3833,289.11,75,100,6.67,CN,1729391939
460,reggane,26.7158,0.1714,294.94,23,0,6.66,DZ,1729391940
461,geraldton,-28.7667,114.6,295.38,60,75,4.63,AU,1729391765
462,ndele,8.4109,20.6473,294.61,92,100,0.85,CF,1729391942
463,nova sintra,14.8667,-24.7167,299.78,84,73,3.88,CV,1729391943
464,nar'yan-mar,67.6713,53.087,277.57,72,100,7.18,RU,1729391944
465,undurkhaan,47.3194,110.6556,269.92,95,100,0.7,MN,1729391946
466,ploudalmezeau,48.5333,-4.65,288.36,94,75,9.77,FR,1729391947
467,palmer,42.1584,-72.3287,282.88,77,0,1.54,US,1729391948
468,mana,5.6592,-53.7767,299.99,85,8,4.34,GF,1729391949
469,acapulco de juarez,16.8634,-99.8901,302.05,89,75,3.6,MX,1729391763
470,kapuskasing,49.4169,-82.4331,283.2,100,100,3.09,CA,1729391952
471,torghay,49.6339,63.4981,283.66,49,100,3.55,KZ,1729391954
472,traverse city,44.7631,-85.6206,289.19,54,20,4.12,US,1729391883
473,morinville,53.8001,-113.652,284.92,62,100,2.57,CA,1729391956
474,nantucket,41.2835,-70.0995,284.21,87,0,4.7,US,1729391960
475,cabo san lucas,22.8909,-109.9124,300.32,78,0,2.57,MX,1729391961
476,island harbour,50.724,-1.2758,287.6,66,100,4.02,GB,1729391962
477,tolanaro,-25.0319,46.9987,295.19,88,20,5.14,MG,1729391963
478,aban,56.67,96.06,272.76,90,93,2.42,RU,1729391964
479,saudarkrokur,65.7461,-19.6394,277.34,84,97,4.91,IS,1729391965
480,hithadhoo,-0.6,73.0833,301.95,69,10,6.52,MV,1729391966
481,yokadouma,3.5167,15.05,293.68,98,100,0.78,CM,1729391968
482,tsiombe,-25.3,45.4833,294.53,95,52,0.24,MG,1729391969
483,jiangyou,31.7667,104.7167,289.82,93,100,2.57,CN,1729391970
484,arkhangel'sk,64.5401,40.5433,281.21,100,75,2.0,RU,1729391694
485,turkmenbasy,40.0222,52.9552,285.58,66,75,8.23,TM,1729391972
486,san antonio de pale,-1.4014,5.6325,298.39,82,98,6.06,GQ,1729391973
487,achinsk,56.2694,90.4993,273.83,85,100,4.25,RU,1729391974
488,cooma,-36.2333,149.1333,294.29,32,0,5.19,AU,1729391976
489,san luis de la loma,17.2706,-100.8939,299.62,87,100,1.8,MX,1729391978
490,megion,61.0296,76.1136,274.16,99,100,4.6,RU,1729391979
491,bardejov,49.2918,21.2727,277.3,76,0,1.02,SK,1729391980
492,tehachapi,35.1322,-118.449,284.12,33,0,1.34,US,1729391813
493,dongning,44.0622,131.1207,280.25,19,0,1.36,CN,1729391983
494,aldan,58.6031,125.3894,267.34,81,100,3.36,RU,1729391984
495,rio verde de mato grosso,-18.9181,-54.8442,294.44,92,70,2.11,BR,1729391985
496,urengoy,65.9667,78.3667,273.39,99,100,3.06,RU,1729391986
497,narvik,68.4384,17.4272,280.03,88,40,3.46,NO,1729391987
498,huimanguillo,17.85,-93.3833,297.45,93,100,6.83,MX,1729391988
499,queenstown,-31.8976,26.8753,283.19,88,100,4.97,ZA,1729391719
500,tabas,33.5959,56.9244,292.27,20,0,1.03,IR,1729391991
501,bulancak,40.9372,38.2291,285.05,62,75,5.14,TR,1729391992
502,palikir - national government center,6.9248,158.1611,304.62,74,75,4.12,FM,1729391993
503,baramula,34.2,74.35,289.07,44,0,0.92,IN,1729391994
504,durango,24.8333,-104.8333,290.6,51,61,1.38,MX,1729391780
505,port blair,11.6667,92.75,300.17,89,75,1.03,IN,1729391996
506,ketchikan,55.3422,-131.6461,278.58,87,20,0.0,US,1729391998
507,tefe,-3.3542,-64.7114,296.85,89,33,1.02,BR,1729392000
508,axim,4.8699,-2.2405,297.8,89,88,2.85,GH,1729392001
509,naze,28.3667,129.4833,300.66,80,87,4.73,JP,1729392002
510,moratuwa,6.773,79.8816,301.18,75,34,2.73,LK,1729392003
511,aykhal,66.0,111.5,260.34,92,99,1.25,RU,1729392005
512,papao,-17.75,-149.55,300.97,86,70,10.53,PF,1729392006
513,craig,40.5153,-107.5464,279.94,87,40,1.54,US,1729392008
514,laguna de perlas,12.3429,-83.6712,299.9,85,100,2.59,NI,1729392009
515,sabirabad,40.0095,48.4752,285.95,86,100,1.23,AZ,1729392010
516,chinde,26.8212,87.7095,297.41,69,16,1.09,NP,1729392012
517,manokwari,-0.8667,134.0833,301.12,78,100,2.46,ID,1729392013
518,grand-bourg,15.8835,-61.3148,302.8,76,0,8.26,GP,1729392014
519,zavodoukovsk,56.5042,66.5515,274.26,78,35,4.59,RU,1729392015
520,huanan,46.2167,130.5167,278.18,23,0,7.02,CN,1729392016
521,la'ie,21.6477,-157.9253,301.81,76,11,1.34,US,1729392017
522,edd,13.9297,41.6925,302.37,74,100,2.12,ER,1729392018
523,lulea,65.5842,22.1547,281.19,100,100,3.09,SE,1729392020
524,touros,-5.1989,-35.4608,298.41,78,68,7.0,BR,1729392021
525,verkhnevilyuysk,63.4453,120.3167,264.04,88,100,2.6,RU,1729392022
526,gwadar,25.1216,62.3254,300.33,70,52,2.42,PK,1729392023
527,santanyi,39.3546,3.1291,290.39,59,100,1.69,ES,1729392024
528,puerto maldonado,-12.6,-69.1833,297.76,89,100,1.23,PE,1729392025
529,upington,-28.4478,21.2561,286.36,26,0,3.09,ZA,1729392026
530,melekeok village,7.4957,134.6367,301.46,78,100,4.63,PW,1729392028
531,plastun,44.7561,136.2939,279.55,20,0,3.55,RU,1729392029
532,holualoa,19.6228,-155.9522,297.9,86,51,2.47,US,1729392030
533,fort-shevchenko,44.5086,50.263,283.69,66,100,6.61,KZ,1729392031
534,colac,-38.3333,143.5833,294.64,44,77,1.97,AU,1729392032
535,sosnogorsk,63.6023,53.8817,280.22,81,100,3.49,RU,1729392033
536,fortaleza,-3.7227,-38.5247,301.52,87,40,7.2,BR,1729391911
537,tambopata,-12.7333,-69.1833,296.8,95,100,1.0,PE,1729392036
538,alappuzha,9.49,76.3264,300.68,77,67,1.14,IN,1729392037
539,broome,42.2506,-75.833,283.49,73,0,1.05,US,1729392038
540,northam,51.0333,-4.2167,285.71,89,100,12.2,GB,1729391900
541,villa la angostura,-40.7617,-71.6463,281.45,88,99,1.36,AR,1729392040
542,rayong,12.8333,101.4333,299.15,90,100,3.17,TH,1729392041
543,siwa oasis,29.2041,25.5195,292.73,68,2,3.39,EG,1729392042
544,opuwo,-18.0607,13.84,290.73,35,7,0.96,NA,1729392044
545,duartina,-22.4144,-49.4039,290.83,91,100,5.02,BR,1729392045
546,rikaze,29.25,88.8833,279.52,29,94,1.68,CN,1729392046
547,sitia,35.2,26.0986,292.1,60,100,3.56,GR,1729392047
548,kendari,-3.945,122.4989,306.37,45,12,1.97,ID,1729392048
549,prince george,53.9166,-122.753,279.05,90,40,5.14,CA,1729392049
550,el alto,-4.2714,-81.2147,290.2,89,77,6.96,PE,1729392051
551,la rinconada,37.4873,-5.9826,291.51,85,0,1.54,ES,1729391798
552,adrar,20.5022,-10.0711,303.56,16,43,4.2,MR,1729392053
553,tahe,52.3333,124.7333,277.83,32,51,4.05,CN,1729392054
554,ilha de mocambique,-15.0342,40.7358,298.78,72,87,2.94,MZ,1729392055
